sasdate,RPI,INDPRO,UNRATE,UEMPLT5,UEMPMEAN,DPCERA3M086SBEA,M2REAL,AAA,CPIAUCSL,S&P div yield
8/1/1968,0.004186716775071599,0.0027866980291926247,-0.055569851154810765,-0.0012150669781680454,-0.01197619104671565,0.0027406541331090476,0.004085546697882759,-0.03589292306060673,0.002861232281032195,0.02650829765164905
9/1/1968,0.004169261233733499,0.0037787793014186642,-0.028987536873252298,-0.06986168127227074,-0.012121360532344963,-0.0013871847713427237,0.004766604722310899,-0.00834033191621895,0.0028530689824064807,-0.027588067289045996
10/1/1968,0.0017343670468182775,0.0019832517057568593,0.0,-0.017757783300706032,0.024097551579060524,0.0016714978019024206,0.0015205274090221207,0.01990115431729502,0.005681833467430864,-0.019989868634787442
11/1/1968,0.004172162398107021,0.012853048193138674,0.0,0.055498111283553114,-0.03636764417087495,0.005528008407696785,0.0057444213134836076,0.01628700497469906,0.002828856200477623,-0.010922887671163844
12/1/1968,0.003800154938881175,0.003152655212976879,0.0,-0.04231400469141608,0.012270092591814401,-0.0024058885083626676,0.0021378277759810426,0.041145044111176275,0.005633817718256064,-0.006030875665273966
1/1/1969,0.0010363825724454454,0.006031776427878875,0.0,0.01752722570896032,-0.01227009259181436,0.008079212744554004,0.001631731251967769,0.021473217706734594,0.0028050509276086816,0.04642420719961676
2/1/1969,0.004460529059109519,0.006378756390706467,0.0,-0.07480121308269841,-0.025001302205417155,0.006374802674053851,0.0017542764977633496,0.010566136037881906,0.0027972046210609975,0.008155508650695403
3/1/1969,0.004305624264016476,0.007810643595518587,0.0,0.10584583476465852,0.0,-0.0043739244286237836,-0.004014306337879114,0.028129167721836015,0.008344971932180688,0.025144248199004755
4/1/1969,0.003668145228537204,-0.0036861650101938093,0.0,-0.0018732443816803362,0.0,0.004024713641446026,-0.0032104777190175033,0.005822432751433229,0.005524875931969807,-0.01672022557377568
5/1/1969,0.003976575716826601,-0.0037857657948972964,0.0,0.0301654143317262,0.0,0.006648937519341805,-0.001388100418481202,-0.014620143454962431,0.0027510333718900187,-0.02884686474047242
6/1/1969,0.0032126821378573346,0.00972149946743056,0.028987536873252406,0.009055298821554968,-0.02564243061333767,-0.0038238305708636526,-0.002022501005437212,0.027597975203676465,0.0054794657646255705,0.056810561792130655
7/1/1969,0.006075806144874478,0.005264470120071298,0.0,0.013134517180646763,0.012903404835907782,-0.00135924042883975,-0.003739743844511092,0.01422499093134726,0.0054496047675644645,0.04784212440961248
8/1/1969,0.006593517777138167,0.0022967596577276946,0.0,-0.029493561190665825,0.012739025777429932,0.009130581233330519,-0.0016524727288956445,-0.01565868293319587,0.0027137058715963258,0.007732766247866474
9/1/1969,0.002240882526906178,-0.0002253411495276737,0.055569851154810786,0.033636804762000386,0.012578782206859965,0.0012778671721120002,-0.00197383146443555,0.024097551579060524,0.005405418566907982,-0.0013780988011309271
10/1/1969,0.0025511224303544464,0.0002919094998860609,0.0,0.06903224854194663,-0.05129329438755058,0.005129540466804116,-0.0031278950528368017,0.02626273954706723,0.005376357036380275,-0.009573416283956753
