Row,RPI,UNRATE,DPCERA3M086SBEA,CPIAUCSL,Factor1,Factor2,Factor3,Factor4,Factor5,Factor6,Factor7,Factor8
01-Feb-1961,0.00395176079246173,0.300000000000001,0.00370806013069247,-0.00100586764558042,0.436308310775132,-0.0937612681088335,-0.186372604373902,0.0403101851481675,-0.180427223317022,-0.273059295507374,0.015318110416095,0.0291233618020789
01-Mar-1961,0.00377250621685654,0,0.0123304846891132,0,0.0138585090708349,-0.349946551467127,0.0466002925694711,-0.089651070772373,-0.156563724603274,-0.206835641084836,0.142543631148493,-0.220178361641724
01-Apr-1961,0.00241185604907379,0.0999999999999996,0.000514774025575537,-0.00100586764558042,-0.0423795029370731,-0.555354981746639,-0.0477620688666592,0.1318277175143,-0.0106354635806964,-0.310200082056378,-0.3656914545817,0.344086091214026
01-May-1961,0.00748457773168454,0.0999999999999996,0.00605440535909274,0.00201173529116083,-0.320159466559309,-0.314411394276994,-0.162520862496884,0.0343264467451399,0.0595048844928138,-0.175752917791421,-0.062376287089495,-0.162448244234851
01-Jun-1961,0.00951850374425067,-0.199999999999999,0.00240132954834582,-0.00100586764558042,-0.38848368022786,-0.350860499723427,-0.0639190701015441,0.0756877981908308,-0.0738143960091812,-0.0697836362315151,-0.153595372837844,-0.176438431635863
01-Jul-1961,0.00308611294815364,0.0999999999999996,-0.00301536016682968,0.0026773777707163,-0.119090130180084,-0.31889470572016,-0.134048211443222,0.0745843692967502,-0.111529530862037,0.0715041282935545,-0.250090456772602,-0.124432719747714
01-Aug-1961,0.000280084027038718,-0.4,0.00357654172378608,-0.00200915188551054,-0.462173020701721,-0.303651963569993,0.00449731721219616,0.0165977507868262,-0.0295248936680555,0.0372988561091132,0.145718967278034,0.00421683230795658
01-Sep-1961,0.00127938606928168,0.100000000000001,0.00554384350984671,0.000666887797763582,0.0345315796730198,-0.0696332919817315,-0.00687132842982549,-0.0292782383583178,-0.19453854009411,0.391874448616216,0.082623975525468,-0.106628729024506
01-Oct-1961,0.00950399836921534,-0.2,0.00626961301359552,-0.00133511368296935,-0.515416437547052,-0.371648825555926,0.0310154297681338,0.00806494336397136,0.100210792343257,-0.166527924668953,-0.162510476120004,0.000960832042907593
01-Nov-1961,0.00921847057640779,-0.4,0.00958097168711447,0,-0.543291690741826,-0.305027379430149,-0.0513336130646189,-0.0327965154224365,0.158060933071693,-0.0992830052885732,0.111108005660823,-0.107323166628488
01-Dec-1961,0.00563095375949185,-0.0999999999999996,0.00691527842227924,0.00100016677782389,-0.306176337458527,-0.209178985455914,-0.0504503482467081,0.0496670264860223,-0.0472611094276119,0.0927600422348544,-0.0418027197355081,0.0125958937300461
01-Jan-1962,-0.0012876291846764,-0.2,0.000297427256443328,-9.9933416564113e-07,0.0483162811236226,0.0522378487535385,-0.0342213177509677,0.0439530715508175,-0.173030315765632,0.493215415226125,0.0102343729364677,-0.00666381872121186
01-Feb-1962,0.00451890134000088,-0.3,-0.000446174064859139,0.00132834815405047,-0.507159892827706,-0.203921601732404,-0.136868422166281,7.11982370158472e-05,0.104685723290128,0.0744307478514559,0.00344113197439034,-0.210852322725834
01-Mar-1962,0.0067016850021977,0.0999999999999996,0.00829593420148322,-0.000336804920381351,-0.208367156975381,-0.0971230156308133,0.148230313407924,-0.0442112657428682,0.0656146552464938,0.110879934702697,-0.0084617906234055,-0.0613399588502727
01-Apr-1962,0.00492972305884987,0,0.00343642949858092,-0.000665768449716886,-0.247733619526015,-0.0241970486668658,0.0488653222799833,-0.0574664141586604,0.0169343467454155,0.166081934728972,-0.119076628408318,-0.356408929270476
01-May-1962,0.00111352172313595,-0.0999999999999996,0.00761610867869544,-0.000332386314858546,0.0629404779678954,-0.0481053115998592,0.105766930798213,0.0806874856647879,-0.130993920004355,0.124749977203906,-0.30579887038467,-0.214381109547983
01-Jun-1962,0.00214674620510724,0,-0.00502207350164863,-0.00198511182550387,0.13651419709786,0.116564729440719,0.225404736544847,0.188653794645709,-0.122425204075467,0.355082841803674,-0.408099842225132,-0.205215010480721
01-Jul-1962,0.0043940998810168,-0.0999999999999996,0.00326965130367629,0.0013235173587649,-0.145569501014128,-0.188363846134219,-0.0162344826176267,0.0170328271487691,-0.06625263069414,-0.148866396139192,-0.0655665757133605,0.0575260918161893
01-Aug-1962,0.00137158553906147,0.3,0.00282183703837147,0.00165251027864155,0.0841776748906069,0.0769364667148069,-0.172885716026043,-0.106320806874645,-0.0795429660142803,-0.0114377847432014,0.0727606758463654,-0.253952751547733
01-Sep-1962,0.000456777443136325,-0.100000000000001,0.011160344838804,0.0026293865372442,-0.0972517957995862,-0.00494285799086269,-0.206756987975337,0.00554680914284734,0.0214695497139693,-0.0202080221071671,-0.137324638313934,-0.168292486749315
01-Oct-1962,0.004897225207948,-0.199999999999999,-0.0049125947664308,-0.00592864792541858,0.055037402328065,-0.103384077621545,0.499871292170443,-0.0527612630938484,-0.037159942053515,0.0728927895451823,-0.0691362304170589,0.0593325178417102
01-Nov-1962,0.00445872644961209,0.3,0.0131423062864826,0.00131578966351986,-0.00488112046570695,-0.0496394374060427,-0.19411455299248,-0.153223245863318,-0.102851983880605,-0.146092698334657,0.154711528496978,-0.150104398793931
01-Dec-1962,0.00458906203139886,-0.2,0.00551227398418108,0,0.0524944132412941,-0.0378785526455326,0.110297577428962,-0.0831728029266826,-0.106974435191367,0.00162491220531504,0.0767804393818149,0.127870030561317
01-Jan-1963,0.00598669751828407,0.2,-0.000521413516422875,0.00197303582585828,-0.0898296635732537,-0.0571240625949463,-0.176023407097374,0.00276462369486505,0.0216929340553811,-0.147759647080282,-0.00360480006362369,-0.082043690678766
01-Feb-1963,-0.00549893838658022,0.2,-0.00370511539194363,-0.00065983800089775,-0.15550167408869,-0.0721500383666221,0.0168832938218452,0.0103892744420141,0.011683889035686,-0.108690882002229,-0.0686164788925591,-0.1248929976586
01-Mar-1963,0.00437915923930099,-0.2,0.00512651239047113,-0.000329429914827983,-0.182966928461409,-0.0389071017684374,0.0657931397488725,-0.0237153156716161,-0.0182698316698142,0.0273716256445381,-0.0133170584763191,-0.0389783944002146
01-Apr-1963,0.00298329576870859,0,0.0036390314030581,-0.0019675358202651,-0.370225724997503,-0.06839393419796,-0.0291054095264966,-0.137528235472701,-0.00950067772839015,-0.0114756991819387,0.161550765233005,-0.218710322197959
01-May-1963,0.0040133833134588,0.2,0.000707363685150231,0.0019675358202651,-0.12964123680605,-0.0065739396752128,-0.0612032596267382,-0.0285034933080355,-0.0164210236688283,-0.0721261856424644,-0.137850259969482,0.202323752853542
01-Jun-1963,0.00514177987455788,-0.300000000000001,0.00966417729879199,0.00228848631861034,-0.155672740787477,0.0126013410081918,-0.109984927714472,0.0133191742885038,-0.0908614399094462,0.101451793233083,-0.0454594900666254,-0.0298408070128598
01-Jul-1963,0.000295126722178018,0,0.00512248489018674,-0.000662138554419212,-0.0760710499153276,0.0395045703628699,0.0840260354492226,-0.0347715912677155,-0.156851007760968,0.119979871640893,0.0395682168593964,-0.105468226581582
01-Aug-1963,0.0037552507129881,-0.199999999999999,0.00352390590470453,-0.000656990053441664,-0.162897686399681,0.0147546773999933,0.0670157805855982,-0.0298913152448417,-0.0902098403145225,-0.0301434873269064,0.117583336155696,-0.135794711724288
01-Sep-1963,0.00659270600139639,0.0999999999999996,-0.00185313928409014,-0.00292921159393744,-0.248456841809018,-0.0316653656596382,0.152593057479534,-0.0834889849334045,-0.0420916392122158,-0.0358511275552877,-0.0281423823899515,0.0798545421435599
01-Oct-1963,0.0058965010328853,0,-0.000556612102129872,0.00195217194611086,-0.366904624661106,0.0867002327436267,-0.156611173226337,-0.08378301881859,-0.0146891588038299,0.00588034920461313,-0.0289006703475387,-0.216826567657458
01-Nov-1963,0.00174045513313548,0.2,0.00744219581198369,-9.51814849159405e-07,0.00657304504859107,0.0472036934909418,0.125353118194561,-0.0251662841851583,-0.10555655606754,0.0948832479474332,-0.132126105663682,-0.00256270095017105
01-Dec-1963,0.00775883071660477,-0.2,0.0118572131054693,0.00226846258763613,-0.135862359694893,-0.0350889709150533,-0.0870391356078774,-0.0706127519451529,-0.144380986273546,-0.000665179419311702,0.111868462456392,-0.0807630607575607
01-Jan-1964,0.00419708972617361,0.0999999999999996,0.00327139189477155,-0.00130247675749784,-0.250056137943859,-0.0241231596946894,0.0338025112602214,-0.0838188097313683,-0.0141540496774862,-0.144012195105088,0.0893660273642757,-0.186136303762576
01-Feb-1964,0.00371601528123655,-0.199999999999999,0.00705151409888005,-0.00291120898923936,-0.325535510841327,-0.0205597998876382,0.151325130934151,-0.170266081559546,-0.0751681987150892,0.114758535674776,0.076312134319435,-0.128756154476939
01-Mar-1964,0.00466118369593271,0,0.00350719783960551,0.00194017800178958,-0.138620018541197,0.0908104556011694,-0.0308451651658263,-0.0402317646652737,-0.0906673700340321,0.208569923989434,0.0754601004415303,-0.0427226926784555
01-Apr-1964,0.00612250421705607,-0.100000000000001,0.00170418912892734,-0.000646935015209849,-0.419234534367159,-0.204779509792026,0.00654301762156467,0.0181301822918258,0.128593992280312,-0.195130999112404,-0.153474024863075,0.0710838787498452
01-May-1964,0.00619044571242799,-0.2,0.0137067697086759,0.000645681872432746,-0.293960201682689,-0.0603498398486657,0.0268347525243515,-0.0648140350594861,0.0213346671959212,0.00412249406630121,0.102665959407063,-0.258245451069324
01-Jun-1964,0.00367499494859747,0.100000000000001,0.00568546453153473,-9.37734482509001e-07,-0.131009146040353,0.0615585296339768,-0.044861014899431,-0.00736938479946093,-0.00997217698296977,0.133167535121437,-0.0832573478097446,0.081270214836575
01-Jul-1964,0.00439224047699671,-0.3,0.00731256679470471,-0.000645473487600245,-0.430227334653198,-0.127948861007798,-0.0365326926545674,-0.105963304064934,0.0466708590809325,0.0171846527029913,0.127340213404516,-0.0329375120867652
01-Aug-1964,0.00689789386470974,0.0999999999999996,0.0059592598985323,0.00064422599506031,-0.300589955774536,0.0428615228663007,0.118248979963691,-0.0312725626139036,0.0411631609050117,0.249696906704946,-0.0317453243380448,-0.109833429805891
01-Sep-1964,0.00406784896290713,0.0999999999999996,-0.00421565630087573,-9.33511136391729e-07,-0.353275880920586,0.0650674978129591,-0.0263111297092458,-0.0324948798278996,0.0759974792134454,0.250533241213169,0.0956435220285158,-0.0230830781105794
01-Oct-1964,0.000619067291748543,0,0.00651157015134807,0.000320456690785065,0.345566073427188,0.29264350980442,0.119437583734789,-0.0660584049609972,-0.321616407027078,0.548257596681928,0.32800773610366,-0.22698861369308
01-Nov-1964,0.0058621034843549,-0.3,-0.00912811693219373,0.00160168316175335,-0.915058471605035,-0.305040838192526,-0.102419520284476,0.0863649223426115,0.418045933170613,-0.249730469352703,-0.369896132424715,0.232728059680434
01-Dec-1964,0.00993137881941131,0.2,0.00964721544279046,-0.00160703707277454,-0.601367526378779,-0.102555475202025,0.0390415035058273,0.0705688855466061,0.182797084046674,-0.109649838917194,-0.0413429329401559,-0.174241920538424
01-Jan-1965,0.00674584317456262,-0.0999999999999996,0.00702452844299373,-0.000321280405023217,-0.404431371609902,-0.0191359719862354,0.00948392817661285,0.00195868725680902,0.18422978147385,0.111180812735998,0.0936301716117487,-0.123621090360004
01-Feb-1965,0.000369704408734961,0.199999999999999,0.015849002508721,-0.000959539494699513,-0.252380086118648,0.034464765028201,0.15347788837136,0.022328215196635,0.0600239262522522,0.0621641901495741,0.101763346536393,-0.0773303357868807
01-Mar-1965,0.00445927881825448,-0.399999999999999,0.00308088618633562,0.000958619661203919,-0.572521499127944,-0.040923761963154,-0.0501159030433007,0.022962362165326,0.214846077585844,0.170569079958768,-0.00702474786810352,-0.0752037084657609
01-Apr-1965,0.00473918719004551,0.0999999999999996,0.00709624862758407,0.00127459230536831,-0.312864482850861,0.153005127157313,-0.0382123451924285,-0.00359206904545326,0.1252883969436,0.213439106500709,0.161139785566772,-0.275274550968507
01-May-1965,0.00521379346293038,-0.2,-0.00092092601426863,0.000948464277743977,-0.429311229033698,0.0243053081063725,0.0592698365936871,-0.0126914800398006,0.158782482135033,0.128740097601383,0.0730246824185863,0.0851045214859156
01-Jun-1965,0.00261325631260867,0,-0.00832672290739156,0.000939426434007462,-0.244765126616485,0.14409657442917,-0.0171474080790004,0.0858992552187456,0.156757376789119,0.182582598014466,-0.264648222265039,-0.155955439346043
01-Jul-1965,0.00665110614267483,-0.199999999999999,0.0125059332696571,-0.0050706200783539,-0.467805020372281,-0.0315834315006607,0.329440254690775,-0.0343098267363213,0.189795549373963,0.0913368757997102,0.144512685589353,-0.138841495752969
01-Aug-1965,0.00415909950947579,0,0.00731325456772147,-9.0244024342212e-07,-0.206701514599701,0.0760171174890634,0.0496669918360476,-0.0191950312961829,0.0673572957540245,0.103982204985038,0.0924036879968077,0.0590214580053276
01-Sep-1965,0.0253946049307494,-0.100000000000001,0.0165876688851374,0.00316666263437737,-0.387056347243005,-0.0124591655789774,-0.11383523866066,-0.0635507896180211,0.100392768097325,0.0251160902790031,0.0982463538805716,-0.176870368557315
01-Oct-1965,-0.00530301852924175,-0.0999999999999996,0.013830136732341,-0.00126792598524439,-0.456215210409265,-0.0401990523087218,-0.0243734416173919,-0.0224547480625695,0.0796826425702739,0.0127787985824928,0.134161344869347,-0.135888021398063
01-Nov-1965,0.00768976843309055,-0.100000000000001,-0.000401687091161396,0.00220625993965617,-0.407107213460869,0.00645681587565077,-0.00272955727976202,-0.0172447260173238,0.0883054127687232,0.112487210408618,0.119458909946607,-0.101801509627508
01-Dec-1965,0.00529412068830304,-0.0999999999999996,0.00208701311905468,-9.92006904398934e-06,-0.586327572612158,0.0374035870252774,-0.0406515375919827,0.0895875981513641,0.0674643047976546,0.0725652050649339,-0.0523549434720265,-0.0577697453116977
01-Jan-1966,0.00299916563938574,0,0.00631471663918326,-0.00220318477562964,-0.477236414277545,-0.0598633269190972,0.153728871453792,0.0630469569583739,0.114805251426499,0.133728841010336,0.129504434209879,0.0175876111772716
01-Feb-1966,0.00437210730263793,-0.2,0.00667092689871573,0.00531245717245765,-0.453550902248766,0.10529952230838,-0.216685253026184,0.151313886000576,0.166388541983358,0.296839319274247,0.0435191377571051,0.0242570549271259
01-Mar-1966,0.0046030361056566,0,0.0077269169433376,-0.00314157051037611,-0.654923890350661,-0.00291284962557792,0.234353842461146,0.11173482414543,0.226460342472378,0.149512593354591,-0.0451107149451692,-0.22091662338005
01-Apr-1966,-0.000156218268482888,0,0.000510394388889335,-9.65672841246601e-06,-0.285652810142144,0.0932828263617358,-0.0803303056370869,0.0328369219495193,0.13574337420955,0.289755336687907,0.0469809174014352,0.0293336703939542
01-May-1966,0.00315088625813509,0.1,-0.00934604669566896,-0.000936524292349361,-0.250561698258081,0.167851311318123,0.352394923591315,0.243597380627157,0.263934830693121,0.296383031689193,-0.0797716900323186,-0.206802900880703
01-Jun-1966,0.004971270141791,-0.1,0.00265099963355064,-0.0012392502425822,-0.460156516914312,0.114845210241848,0.0472455991676714,0.0938651168802349,0.336877499050417,0.226112413773357,0.118193316121022,-0.181642925646104
01-Jul-1966,0.00420623513172202,0,0.00857732674416622,0.0012325675980307,-0.223672073080748,0.229798017349976,-0.0627270075914124,0.245891688054159,0.223785910343224,0.257677491062493,0.0934924534628512,-0.0953594200014055
01-Aug-1966,0.00480311277774703,0,0.00156586448123353,0.00398491767173104,-0.15314770882629,0.193157670921582,0.023817611444939,0.368519969969706,0.2148795544454,0.186321071533521,-0.0451182949400428,-0.125729114902035
01-Sep-1966,0.00557462850179036,-0.0999999999999996,0.00915026339560931,-0.00308630621352046,-0.134388151202089,-0.0406382365246594,0.160499746927194,0.334396467176213,0.223982508072096,0.0945204566112351,-0.119140920430121,0.0953688706244966
01-Oct-1966,0.00463203631792908,0,-0.00442839553670771,-9.3235094618116e-06,-0.118179997494506,-0.060340655609258,0.0566895157568782,0.296202127843208,0.403311533667125,0.09546264822459,0.0167023817952429,-0.230419174938525
01-Nov-1966,0.00600183674942123,-0.1,0.00210010577711639,-0.00213595759199903,0.148557400392518,0.124936540458016,0.0957369660632335,0.0707633632289069,0.214855317786877,0.302523098915783,0.409209429305282,-0.155877097688075
01-Dec-1966,-0.000513897927000073,0.2,0.00159158435026097,0.000302980363529937,0.179118768641322,0.0395421934888547,0.143895218918296,0.0538340910889739,0.323140324341047,0.153823265883741,0.0232642507487437,-0.302371738048913
01-Jan-1967,0.00950955104907791,0.1,0.00475961041703776,-0.00182352365843297,0.0830717418628208,-0.0568503723469273,0.0670904107474427,-0.0805334939990596,0.277825413360576,0.0536936980291734,0.0736320813559417,-0.176149260485742
01-Feb-1967,0.000987890933370039,-0.1,-0.00367412862795868,0.00364262173269747,0.431532731609229,0.172667129000551,-0.0768586103024184,-0.0341346130730326,0.0551011722622475,0.191182654050426,0.168720201683596,-0.0209597568007732
01-Mar-1967,0.00608539300014144,0,0.00521710069769599,-0.00303490369515425,0.277496922409094,-0.0175280980772229,0.105917036835732,-0.0813217507062181,0.0968154158462963,0.0762572916390821,0.149846496625699,-0.359604202166228
01-Apr-1967,-0.000892591549888522,0,0.00939910627322416,0.00302572091653719,0.166858431895515,-0.136257609235917,-0.12763911457367,0.0295558965232912,0.0607516999943058,-0.258973680747059,-0.0936674248846243,-0.175344028926407
01-May-1967,0.00172495879078838,0,-7.63708569184729e-05,-0.00302572091653719,0.27312745343102,0.104729100646453,0.0176571892647322,-0.0738301376386495,-0.117938097633859,0.187249872303248,0.140636875749692,-0.172463042731175
01-Jun-1967,0.00394431033763354,0.1,0.00582559189381282,0.00602411460338059,0.0268293174408248,0.0576552010098122,-0.109472893863287,0.0766991648659988,-0.125621570222814,-0.0666809819997146,0.0107674200565947,-0.304380853867008
01-Jul-1967,0.00557844453667222,-0.1,-0.00353699952289777,-0.00302561160712411,0.0382262896276959,-0.0452965662290279,0.054883822871466,0.0995792977087422,-0.298230454543086,0.150456661534853,0.114406790311296,0.00014447777481722
01-Aug-1967,0.00414152241965482,0,0.00296736122780183,-8.96414789020028e-06,-0.403092999161994,-0.279478286911567,-0.0834759231798197,0.0355505513901625,-0.00504007024535278,-0.199941289955846,-0.0833315651830899,-0.128197228816654
01-Sep-1967,0.000586063428835715,0,0.00832234801559562,-8.91071022834922e-06,0.0129555215137228,-0.0543589590355402,0.0377059108595313,-0.0320834502974605,-0.245396005015756,0.13132478984726,0.124813271366669,-0.235055714464774
01-Oct-1967,-0.000263686039351896,0.2,-0.00942456967371674,-8.8577489805175e-06,-0.0807572616304125,-0.133764126740764,0.0153467255961345,0.105511496644838,-0.192776962754448,0.0253121138203808,-0.191377265883048,-0.05684469074929
01-Nov-1967,0.00598900400962599,-0.1,0.00678405512555225,0.00294540663893095,-0.655455484867053,-0.213094821003033,-0.0481893676568221,0.148611599763721,-0.0121776761728257,-0.11331579370165,-0.148249789712261,-0.308013276721709
01-Dec-1967,0.00878686761859626,-0.1,0.01320795156597,-0.00297166679833127,-0.45483345474601,-0.260708368384735,0.0489534526796192,0.0736482606860175,-0.0510052282379345,-0.1785553310211,0.0860313046605803,-0.275634826546122
01-Jan-1968,0.00204785119374229,-0.0999999999999996,0.00627986382771972,-8.65055644760915e-06,0.270469620949795,-0.017494333366165,-0.0420988989286285,0.0343339107302486,-0.0841630550327024,0.227726872468513,-0.122123174297391,0.406208623465717
01-Feb-1968,0.0075493720587243,0.0999999999999996,0.000925634588555546,-8.59989422075103e-06,-0.357712158338903,0.0692398838523213,0.0988079845216095,-0.0812608476914263,0.00740322087228432,0.241674039721627,0.00807454194030723,-0.598555250874491
01-Mar-1968,0.00837230086957064,-0.0999999999999996,0.0166257614332981,-8.54967575447674e-06,-0.237086316071341,-0.0157595835657593,0.0298253712662155,0.0450470074856539,-0.0650686576985537,0.00804169175394053,-0.00744429534665549,0.0380204561890534
01-Apr-1968,0.00514794371037475,-0.2,-0.0036464451139393,-8.49989587559108e-06,-0.293632350678948,0.110413080772641,0.0311226261164759,-0.0589653885905076,-0.00835447594774616,0.182910741204537,0.382732131513683,-0.0497818451193297
01-May-1968,0.00492507855453539,0,0.00684435466387878,-8.45054949705215e-06,-0.332988759577583,0.00414301870711337,0.0526534999941673,0.131623942869195,0.0248139194003452,-0.135216770433371,0.061375636845675,-0.0351798489144474
01-Jun-1968,0.00428614105669212,0.2,0.00856203637363695,0.0028776032575375,-0.0894669450092092,0.180214854266159,-0.140378600095446,-0.0873632330094525,0.126209451935819,-0.0430165569767065,0.0475302960180222,-0.3287418388998
01-Jul-1968,0.00607548828269167,0,0.00923810637580491,-3.32206599309437e-05,-0.0654795031005638,0.13253069703702,0.122355017620437,-0.144877611442674,0.0801392584411794,-0.000460061167054473,0.101344619542343,-0.0117298709230503
01-Aug-1968,0.00418671677507199,-0.2,0.0027406541331092,-0.00288590997453619,-0.176239888952239,0.195603274595678,0.0925252840721959,-0.14254896199579,0.188555726742471,0.0914463557176768,-0.0353755146901289,-0.230427867356513
01-Sep-1968,0.00416926123373429,-0.1,-0.00138718477134292,-8.16329862551868e-06,-0.199534985412193,0.0435259328099479,0.0415505627135942,-0.119222503654984,0.0312037248379237,-0.0734699320384414,0.0678024809015705,0.0891028771896882
01-Oct-1968,0.00173436704681684,0,0.00167149780190279,0.00282876448502467,-0.298027790613678,0.119396491066768,-0.106093153464337,-0.0638558348095115,-0.0320096585171743,-0.0976604386451412,0.104725148819371,-0.0776008422243603
01-Nov-1968,0.00417216239810791,0,0.00552800840769629,-0.00285297726695344,-0.424636794551749,0.0424346979052553,0.0875522941994998,0.0148980215087287,0.10450845950914,-0.0843493283653662,0.0243379184345701,-0.111835104403787
01-Dec-1968,0.00380015493888131,0,-0.00240588850836243,0.00280496151777854,-0.201844333295837,0.158541652293763,0.132045512486752,0.139114148999977,-0.137979887909588,0.0821063116100613,0.101267358255339,0.00767331393793797
01-Jan-1969,0.00103638257244576,0,0.00807921274455392,-0.00282876679064792,-0.292964485089252,0.188946313001735,-0.0157015134413313,0.0677658966142642,-0.0569895159915881,0.0307609595943764,-0.12479621714138,-0.0455588478882558
01-Feb-1969,0.00446052905910932,0,0.00637480267405399,-7.84630654715457e-06,-0.351042641278577,0.169314635936079,0.116912457844585,-0.010107814930631,0.0292382718208331,-0.0553693446211926,0.0349735182918884,-0.181502145365645
